date;offense;lon;lat
8/31/2018;robbery;-95,612;29,70354
03/02/2018;robbery;-95,30793;29,68089
01/02/2018;robbery;-95,46481;29,60879
2/24/2018;robbery;-95,12505;29,56196
4/29/2018;robbery;-95,3758;29,67308
8/17/2018;robbery;-95,60614;29,74556
03/01/2018;robbery;-95,55146;29,87488
1/25/2018;robbery;-95,55999;29,67863
03/12/2018;robbery;-95,36652;29,87043
02/02/2018;robbery;-95,43492;29,94613
8/28/2018;robbery;-95,53257;29,66847
2/14/2018;robbery;-95,21948;29,781
03/03/2018;robbery;-95,33661;29,67599
03/12/2018;robbery;-95,55216;29,69495
5/24/2018;robbery;-95,39557;29,6873
4/19/2018;robbery;-95,56786;29,68895
8/20/2018;robbery;-95,39504;29,9473
01/06/2018;robbery;-95,12906;29,57029
04/03/2018;robbery;-95,48531;29,81657
8/16/2018;robbery;-95,50392;29,64485
04/03/2018;robbery;-95,61858;29,73606
06/01/2018;robbery;-95,46487;29,60498
06/10/2018;robbery;-95,30123;29,77151
08/02/2018;robbery;-95,60584;29,77051
6/28/2018;robbery;-95,54134;29,73231
04/07/2018;robbery;-95,59097;29,67554
04/05/2018;robbery;-95,41195;29,92554
03/02/2018;robbery;-95,53269;29,67452
01/02/2018;robbery;-95,29516;29,78757
7/26/2018;robbery;-95,37762;29,84549
01/11/2018;robbery;-95,26567;29,67178
03/11/2018;robbery;-95,50135;29,65663
08/04/2018;robbery;-95,28266;29,80945
04/11/2018;robbery;-95,51264;29,84877
02/12/2018;robbery;-95,51053;29,72583
01/10/2018;robbery;-95,48349;29,79638
2/23/2018;robbery;-95,15007;29,56969
3/15/2018;robbery;-95,47352;29,88439
7/22/2018;robbery;-95,34728;29,76017
1/20/2018;robbery;-95,48153;29,70567
3/21/2018;robbery;-95,56498;29,74081
03/04/2018;robbery;-95,63474;29,60262
03/11/2018;robbery;-95,54562;29,70909
08/06/2018;robbery;-95,30144;29,6989
7/25/2018;robbery;-95,55327;29,73926
7/17/2018;robbery;-95,38061;29,73398
06/01/2018;robbery;-95,50109;29,73535
06/05/2018;robbery;-95,30582;29,73535
5/13/2018;robbery;-95,22549;29,77136
04/12/2018;robbery;-95,41195;29,92554
05/11/2018;robbery;-95,28326;29,6797
3/27/2018;robbery;-95,60375;29,67845
01/05/2018;robbery;-95,39207;29,95057
4/24/2018;robbery;-95,57559;29,71402
07/05/2018;robbery;-95,48719;29,73539
4/19/2018;robbery;-95,28947;29,66396
03/11/2018;robbery;-95,35222;29,69114
07/03/2018;robbery;-95,53442;29,72899
01/02/2018;robbery;-95,28451;29,84709
03/07/2018;robbery;-95,24239;29,75181
8/29/2018;robbery;-95,48365;29,7092
5/21/2018;robbery;-95,47683;29,62125
4/29/2018;robbery;-95,24528;29,79489
03/06/2018;robbery;-95,51636;29,82114
3/19/2018;robbery;-95,52136;29,7848
01/03/2018;robbery;-95,52908;29,72755
05/01/2018;robbery;-95,55659;29,96453
01/06/2018;robbery;-95,52009;29,79865
06/05/2018;robbery;-95,47764;29,84043
3/28/2018;robbery;-95,28631;29,73078
5/23/2018;robbery;-95,3456;29,81329
06/11/2018;robbery;-95,43943;29,67693
04/05/2018;robbery;-95,40655;29,92239
01/02/2018;robbery;-95,39736;29,93812
7/25/2018;robbery;-95,32006;29,69267
5/15/2018;robbery;-95,37372;29,74264
7/19/2018;robbery;-95,52917;29,73725
6/24/2018;robbery;-95,33574;29,77153
08/03/2018;robbery;-95,51451;29,68395
02/12/2018;robbery;-95,37387;29,859
4/29/2018;robbery;-95,58871;29,6694
1/17/2018;robbery;-95,36032;29,78905
8/25/2018;robbery;-95,612;29,70354
8/21/2018;robbery;-95,49543;29,63994
5/22/2018;robbery;-95,28236;29,77789
01/11/2018;robbery;-95,37584;29,84554
7/16/2018;robbery;-95,46901;29,85805
07/02/2018;robbery;-95,56786;29,68895
7/30/2018;robbery;-95,4071;29,92513
03/09/2018;robbery;-95,29643;29,71728
7/19/2018;robbery;-95,39431;29,85681
3/16/2018;robbery;-95,40133;29,74507
3/19/2018;robbery;-95,42984;29,732
02/01/2018;robbery;-95,71507;29,77884
05/05/2018;robbery;-95,56784;29,73172
7/21/2018;robbery;-95,26244;29,84943
5/29/2018;robbery;-95,47978;29,84908
07/10/2018;robbery;-95,42339;29,68314
4/26/2018;robbery;-95,11569;29,56054
08/08/2018;robbery;-95,36365;29,83759
08/10/2018;robbery;-95,3006;29,86164
07/07/2018;robbery;-95,60629;29,68177
08/07/2018;robbery;-95,38431;29,84348
07/03/2018;robbery;-95,42751;29,70501
4/20/2018;robbery;-95,59645;29,77812
5/14/2018;robbery;-95,74364;29,98886
5/23/2018;robbery;-95,51249;29,80993
05/12/2018;robbery;-95,18071;30,03333
04/01/2018;robbery;-95,55216;29,69495
6/20/2018;robbery;-95,22018;29,77575
7/28/2018;robbery;-95,50522;29,81107
02/11/2018;robbery;-95,49322;29,59901
04/01/2018;robbery;-95,38428;29,83418
02/03/2018;robbery;-95,50119;29,73773
07/08/2018;robbery;-95,36154;29,73252
1/13/2018;robbery;-95,36969;29,81196
4/28/2018;robbery;-95,3188;29,74319
1/24/2018;robbery;-95,12194;29,56951
5/27/2018;robbery;-95,53905;29,79308
3/21/2018;robbery;-95,30055;29,88257
4/15/2018;robbery;-95,55227;29,69942
02/04/2018;robbery;-95,24441;29,64774
05/09/2018;robbery;-95,56948;29,68861
2/14/2018;robbery;-95,49206;29,72612
08/05/2018;robbery;-95,26902;29,67616
6/18/2018;robbery;-95,71507;29,77884
5/21/2018;robbery;-95,47978;29,84908
3/14/2018;robbery;-95,6032;29,6849
01/10/2018;robbery;-95,56073;29,67008
6/19/2018;robbery;-95,33696;29,74897
1/21/2018;robbery;-95,26336;29,66712
5/14/2018;robbery;-95,5391;29,71815
04/07/2018;robbery;-95,37226;29,73971
1/17/2018;robbery;-95,38346;29,73892
02/04/2018;robbery;-95,5012;29,72538
2/13/2018;robbery;-95,26418;29,84996
7/18/2018;robbery;-95,3549;29,67006
08/06/2018;robbery;-95,55781;29,704
2/27/2018;robbery;-95,50867;29,66798
1/15/2018;robbery;-95,68829;29,79451
8/27/2018;robbery;-95,48658;29,80287
04/05/2018;robbery;-95,40205;29,94422
1/21/2018;robbery;-95,53889;29,73728
6/24/2018;robbery;-95,30134;29,95215
4/22/2018;robbery;-95,48135;29,72012
08/06/2018;robbery;-95,26242;29,85919
2/23/2018;robbery;-95,37571;29,84115
5/19/2018;robbery;-95,31181;29,71183
6/20/2018;robbery;-95,58301;29,65806
7/29/2018;robbery;-95,5017;29,80303
02/03/2018;robbery;-95,27866;29,67206
7/13/2018;robbery;-95,43347;29,73307
1/15/2018;robbery;-95,28886;29,69587
08/02/2018;robbery;-95,37092;29,70461
6/28/2018;robbery;-95,33211;29,79636
5/15/2018;robbery;-95,24427;29,64457
4/22/2018;robbery;-95,56271;29,68332
06/06/2018;robbery;-95,33748;29,67186
6/21/2018;robbery;-95,36081;29,79382
05/01/2018;robbery;-95,35914;29,65602
04/02/2018;robbery;-95,49206;29,72612
4/30/2018;robbery;-95,39335;29,74629
07/04/2018;robbery;-95,35598;29,67837
03/06/2018;robbery;-95,40283;29,84116
1/17/2018;robbery;-95,39769;29,93492
5/25/2018;robbery;-95,47817;29,6777
8/23/2018;robbery;-95,51076;29,72942
4/13/2018;robbery;-95,38772;29,7847
01/09/2018;robbery;-95,30281;29,84852
4/20/2018;robbery;-95,22018;29,77575
04/08/2018;robbery;-95,35425;29,71571
4/24/2018;robbery;-95,38099;29,73678
02/03/2018;robbery;-95,51249;29,80993
8/18/2018;robbery;-95,36204;29,69289
2/24/2018;robbery;-95,29594;29,87152
6/19/2018;robbery;-95,31691;29,79808
7/13/2018;robbery;-95,31689;29,80124
6/26/2018;robbery;-95,48461;29,72361
7/28/2018;robbery;-95,48486;29,79498
8/15/2018;robbery;-95,19372;29,78518
07/02/2018;robbery;-95,36832;29,64504
8/21/2018;robbery;-95,38573;29,75373
2/20/2018;robbery;-95,53895;29,709
7/21/2018;robbery;-95,55834;29,73367
4/18/2018;robbery;-95,41195;29,92554
07/09/2018;robbery;-95,49318;29,72074
08/03/2018;robbery;-95,36032;29,78905
04/01/2018;robbery;-95,55438;29,6894
07/04/2018;robbery;-95,31694;29,79912
01/09/2018;robbery;-95,51609;29,65627
1/22/2018;robbery;-95,47491;30,02237
3/22/2018;robbery;-95,36534;29,74395
4/28/2018;robbery;-95,31302;29,84826
4/25/2018;robbery;-95,32233;29,80215
02/12/2018;robbery;-95,5355;29,61072
5/17/2018;robbery;-95,59612;29,69988
05/12/2018;robbery;-95,53767;29,7145
1/16/2018;robbery;-95,55479;29,65613
02/11/2018;robbery;-95,61381;29,72829
08/08/2018;robbery;-95,40333;29,69012
5/16/2018;robbery;-95,37387;29,82844
5/25/2018;robbery;-95,48446;29,81064
06/11/2018;robbery;-95,40137;29,74281
7/22/2018;robbery;-95,39984;29,93459
2/26/2018;robbery;-95,34271;29,6789
03/11/2018;robbery;-95,25858;29,66274
03/09/2018;robbery;-95,30123;29,77504
03/08/2018;robbery;-95,51422;29,73663
01/01/2018;robbery;-95,61441;29,74776
3/24/2018;robbery;-95,47069;29,84437
6/15/2018;robbery;-95,29284;29,85822
01/04/2018;robbery;-95,28434;29,82685
01/10/2018;robbery;-95,5763;29,7419
6/27/2018;robbery;-95,50114;29,72235
3/15/2018;robbery;-95,3074;29,78027
07/08/2018;robbery;-95,39937;29,95051
03/11/2018;robbery;-95,3862;29,85677
01/07/2018;robbery;-95,35858;29,78202
2/13/2018;robbery;-95,19758;30,04125
8/18/2018;robbery;-95,45602;29,75337
8/30/2018;robbery;-95,48492;29,71735
1/15/2018;robbery;-95,48216;29,65733
6/13/2018;robbery;-95,33101;29,81348
08/04/2018;robbery;-95,37262;29,70607
8/13/2018;robbery;-95,36833;29,8757
02/12/2018;robbery;-95,33256;29,6368
7/23/2018;robbery;-95,49458;29,67913
05/08/2018;robbery;-95,37546;29,69373
3/29/2018;robbery;-95,34105;29,68744
3/26/2018;robbery;-95,34533;29,68233
8/26/2018;robbery;-95,50566;29,63973
6/25/2018;robbery;-95,54478;29,85727
6/18/2018;robbery;-95,36057;29,78665
5/27/2018;robbery;-95,31084;29,7094
7/17/2018;robbery;-95,51151;29,71311
2/13/2018;robbery;-95,34925;29,84809
07/12/2018;robbery;-95,57205;29,74807
3/31/2018;robbery;-95,53077;29,6561
3/22/2018;robbery;-95,50007;29,71741
6/30/2018;robbery;-95,30205;29,83292
7/31/2018;robbery;-95,36848;29,80314
2/26/2018;robbery;-95,28766;29,68503
1/20/2018;robbery;-95,36175;29,7451
04/05/2018;robbery;-95,49662;29,8676
03/01/2018;robbery;-95,39922;29,80465
08/12/2018;robbery;-95,55197;29,68728
2/25/2018;robbery;-95,40378;29,95043
5/29/2018;robbery;-95,56824;29,70404
1/15/2018;robbery;-95,53883;29,75039
01/09/2018;robbery;-95,30997;29,7765
05/03/2018;robbery;-95,38459;29,85778
6/15/2018;robbery;-95,34767;29,80819
1/16/2018;robbery;-95,5524;29,68004
8/29/2018;robbery;-95,34289;29,84446
02/10/2018;robbery;-95,37189;29,85405
6/20/2018;robbery;-95,36585;29,65163
4/22/2018;robbery;-95,48453;29,81179
3/21/2018;robbery;-95,3363;29,84855
05/09/2018;robbery;-95,28903;29,69601
06/12/2018;robbery;-95,49206;29,72612
08/12/2018;robbery;-95,50522;29,81107
1/25/2018;robbery;-95,31863;29,84824
6/29/2018;robbery;-95,12623;29,56108
05/05/2018;robbery;-95,32498;29,7474
08/10/2018;robbery;-95,60028;29,76717
7/24/2018;robbery;-95,36327;29,76328
2/23/2018;robbery;-95,3718;29,7484
06/03/2018;robbery;-95,32219;29,84817
7/18/2018;robbery;-95,53155;29,68843
08/08/2018;robbery;-95,28384;29,94048
4/29/2018;robbery;-95,35228;29,66868
5/22/2018;robbery;-95,43175;29,67946
7/28/2018;robbery;-95,57484;29,78522
06/05/2018;robbery;-95,48357;29,70565
4/20/2018;robbery;-95,53084;29,82141
2/13/2018;robbery;-95,53442;29,72899
5/18/2018;robbery;-95,35216;29,87095
05/12/2018;robbery;-95,59952;29,77022
02/11/2018;robbery;-95,63152;29,78462
3/25/2018;robbery;-95,27797;29,6546
4/17/2018;robbery;-95,56895;29,67756
5/15/2018;robbery;-95,60915;29,7738
8/23/2018;robbery;-95,55846;29,75597
8/13/2018;robbery;-95,47305;29,59186
4/16/2018;robbery;-95,23847;29,64323
1/20/2018;robbery;-95,5524;29,68004
06/05/2018;robbery;-95,33283;29,66804
4/17/2018;robbery;-95,58635;29,73117
3/15/2018;robbery;-95,30159;30,0013
6/15/2018;robbery;-95,23585;29,84743
01/11/2018;robbery;-95,51692;29,71304
05/09/2018;robbery;-95,28933;29,67335
7/21/2018;robbery;-95,30906;29,66905
07/06/2018;robbery;-95,4754;29,73803
08/05/2018;robbery;-95,56591;29,68693
01/06/2018;robbery;-95,14286;29,56031
3/15/2018;robbery;-95,31358;29,93452
08/07/2018;robbery;-95,33241;29,84879
07/12/2018;robbery;-95,38219;29,87557
01/02/2018;robbery;-95,46594;29,87795
08/01/2018;robbery;-95,38273;29,80572
1/16/2018;robbery;-95,54478;29,85727
05/05/2018;robbery;-95,27016;29,76441
6/23/2018;robbery;-95,54774;29,71217
03/07/2018;robbery;-95,5392;29,74458
05/09/2018;robbery;-95,24398;29,77362
7/21/2018;robbery;-95,64206;29,73569
5/31/2018;robbery;-95,36052;29,66322
05/01/2018;robbery;-95,39813;29,75679
6/20/2018;robbery;-95,7436;29,78337
05/04/2018;robbery;-95,41093;29,91328
05/11/2018;robbery;-95,54337;29,95598
7/28/2018;robbery;-95,3377;29,82893
3/24/2018;robbery;-95,49528;29,84738
1/24/2018;robbery;-95,52746;29,69231
5/21/2018;robbery;-95,40931;29,93795
5/26/2018;robbery;-95,55224;29,69836
04/10/2018;robbery;-95,37906;29,83702
4/24/2018;robbery;-95,56438;29,68652
02/03/2018;robbery;-95,6114;29,73615
03/08/2018;robbery;-95,48499;29,80953
2/16/2018;robbery;-95,53164;29,72554
3/17/2018;robbery;-95,4071;29,92513
4/20/2018;robbery;-95,34139;29,84822
6/26/2018;robbery;-95,55154;29,68096
06/03/2018;robbery;-95,41824;29,89123
2/26/2018;robbery;-95,33925;29,64784
7/14/2018;robbery;-95,35397;29,78712
3/26/2018;robbery;-95,52332;29,72376
04/06/2018;robbery;-95,39854;29,80395
1/22/2018;robbery;-95,59645;29,77812
05/03/2018;robbery;-95,55506;29,67505
7/14/2018;robbery;-95,2495;29,64893
01/04/2018;robbery;-95,37446;29,70042
4/28/2018;robbery;-95,36843;29,68749
1/18/2018;robbery;-95,42188;29,68552
03/01/2018;robbery;-95,37631;29,8593
8/23/2018;robbery;-95,51572;29,71024
05/08/2018;robbery;-95,39259;29,73227
5/15/2018;robbery;-95,50127;29,7296
6/19/2018;robbery;-95,4959;29,72881
07/01/2018;robbery;-95,29158;29,94986
8/20/2018;robbery;-95,48899;29,67547
4/14/2018;robbery;-95,42221;29,95194
01/12/2018;robbery;-95,40959;29,77686
8/28/2018;robbery;-95,50114;29,72235
7/26/2018;robbery;-95,54472;29,71563
4/22/2018;robbery;-95,37066;29,8457
8/13/2018;robbery;-95,35323;29,74326
1/18/2018;robbery;-95,35206;29,87095
3/17/2018;robbery;-95,3121;29,82845
03/08/2018;robbery;-95,3377;29,82893
01/08/2018;robbery;-95,49113;29,68848
8/23/2018;robbery;-95,55216;29,96208
4/25/2018;robbery;-95,32682;29,69445
8/26/2018;robbery;-95,4889;29,64187
5/14/2018;robbery;-95,49475;29,8148
3/14/2018;robbery;-95,59961;29,67755
02/07/2018;robbery;-95,24379;29,63542
7/19/2018;robbery;-95,33512;29,84865
2/21/2018;robbery;-95,5569;29,68944
03/06/2018;robbery;-95,36915;29,72121
8/14/2018;robbery;-95,36843;29,68749
8/13/2018;robbery;-95,38078;29,75643
8/15/2018;robbery;-95,5441;29,71375
4/29/2018;robbery;-95,37895;29,74643
05/06/2018;robbery;-95,29908;29,67137
1/25/2018;robbery;-95,54267;29,82278
5/22/2018;robbery;-95,4493;29,88341
08/02/2018;robbery;-95,42314;29,95716
2/24/2018;robbery;-95,51692;29,71304
8/23/2018;robbery;-95,38868;29,74817
06/10/2018;robbery;-95,31358;29,93452
7/25/2018;robbery;-95,38455;29,82706
08/01/2018;robbery;-95,34258;29,82609
3/15/2018;robbery;-95,32612;29,79688
5/24/2018;robbery;-95,54657;29,71264
1/15/2018;robbery;-95,41195;29,92554
01/09/2018;robbery;-95,42508;29,86473
4/19/2018;robbery;-95,36381;29,67288
05/11/2018;robbery;-95,20787;29,77109
02/05/2018;robbery;-95,59055;29,70797
3/15/2018;robbery;-95,58315;29,67507
4/17/2018;robbery;-95,49579;29,70637
08/12/2018;robbery;-95,34988;29,85812
01/08/2018;robbery;-95,50675;29,67873
7/21/2018;robbery;-95,40783;29,73432
07/12/2018;robbery;-95,25408;29,83743
1/19/2018;robbery;-95,4291;29,80537
2/27/2018;robbery;-95,2466;29,69105
07/07/2018;robbery;-95,33719;29,79261
